"RT","FD.mean","FD.sd","FD.skw","FDE.mean","FDE.sd","FDE.skw","FS.mean","FS.sd","FS.skw","NF","DR","FPS.mean","FPS.sd","FPS.skw","SD.mean","SD.sd","SD.skw","SV.mean","SV.sd","SV.skw","RRS","YDIST","pid","tid"
121217763,286523.340057637,187944.182497283,1.70391953922219,307458.182692308,186918.987918745,1.70162575466187,71.6270139009499,38.21174883415,1.72224781828348,347,4.54879001827931,101.430755085176,15.1033927982531,2.55890671004565,62988.9132947977,67558.6656011851,4.19515260169256,0.00270690944675943,0.00263479744313839,2.77964971233678,0.317919075144509,15877.9242071602,17,5938
56880512,370997.447761194,210459.418018142,1.03167013566365,385924.385826772,206045.501551218,1.06878525834492,71.7054705574438,27.892344424723,0.0376587084675606,134,6.88484243605895,111.223645288115,11.8903111772733,0.253889837600618,53886.1203007519,43458.5794002222,2.09001121430752,0.00247258714342627,0.00227275987055269,2.63369168367766,0.263157894736842,3843.44922568942,17,6046
143942840,295844.350617284,163110.194268802,1.10129322675119,311584.928,159322.679153402,1.13038836803377,81.1695572016187,69.9387235380406,3.78924504036346,405,4.95406292153938,100.168344292656,11.1038247647063,-0.16700635813163,59717.5198019802,58052.6417583958,3.59515739857365,0.002516567930118,0.00304484841817954,4.41166993020149,0.311881188118812,13164.4630714855,17,6366
60120912,267108.48,148636.111047407,1.14357006697404,286133.573248408,145256.297646352,1.14336643464725,71.5307041246145,36.6676695734787,0.455921423113485,175,3.47440574696971,96.6414606844346,10.7833193547983,-1.53279714107941,76878.8965517241,107817.195745309,4.08521521535753,0.00251252456117566,0.00248567547871952,2.48266511521257,0.339080459770115,6598.18673017411,17,6474
65546664,348338.88125,243919.119284179,1.87533280390755,361410.289473684,243328.594820583,1.88410158011705,92.8593294749829,81.4570692523071,2.97570227578754,160,5.64445389580862,100.887179745676,12.2669137784545,0.409138180931225,61713.4779874214,56680.3665486254,2.2120566933953,0.00271088546291656,0.00236885718462054,2.2725733706724,0.283018867924528,6881.89959004852,17,9977
60446569,486242.263157895,263952.605472393,0.997246243913375,500287.127272727,257981.153278244,1.06696001128485,78.4244743862217,47.2636238599265,5.27881566903097,114,10.956313578506,127.894757300737,5.90929255118329,0.00750527784435219,44380.0973451327,32312.9452364917,2.9908021048671,0.00328166461244313,0.00359591690669751,2.5922278182007,0.132743362831858,1848.52760556961,19,10879
60130218,529249.858490566,278699.645890302,1.0327270020779,537504.442307692,274836.919344461,1.08165876924802,87.1973062048528,25.3525163738089,0.614355797706131,106,13.7903020228659,138.277335813004,4.93903308841799,-1.01956746789423,38378.4095238095,27822.3451680117,8.33692616249477,0.00375545590779989,0.00328849308044386,2.16948375978943,0.0857142857142857,1675.52247911864,19,11143
71229789,481543.558823529,236583.24543131,0.948582661290516,490149.804511278,232078.762849163,1.01746859126039,76.7504355142203,21.8407304934028,-0.0955496317691667,136,11.3257681916171,121.52922371011,5.16451002097439,-0.0111834090504777,42517.5185185185,30654.9019709497,3.86583636548859,0.00331056135623343,0.00342740438880961,2.7596767624532,0.140740740740741,2525.63449431946,19,11299
51930601,455682.485714286,222617.137885926,0.705678914939944,462588.825242718,219092.33880608,0.744114207621383,87.5703564311979,40.4944744555128,2.40412916011072,105,11.6042298648574,128.377459546694,6.48750594769016,0.474527096236978,39268.6538461538,23329.543528287,4.25650829323468,0.00387970084767451,0.00390337437688983,2.07251541209592,0.0865384615384615,1241.37924490497,19,13165
67479893,436260.079710145,203744.63601842,0.510748549737002,443731.444444444,199635.430427592,0.549733861154257,84.4545867637302,59.6956963630913,4.95989062558277,138,8.21435053485277,128.529366842446,10.7749322212641,0.591954312886841,53109.503649635,56373.9824880294,3.78822224306331,0.00313481157495692,0.00319546606727466,2.79990971539414,0.160583941605839,2691.26364330026,19,2725
58996965,497335.851851852,247761.425459372,1.07488003196543,516489.097087379,237470.11718078,1.26326540431523,82.9218924547153,23.3557862974977,-0.0660679627654694,108,10.0696362396355,133.149948864644,7.27575085996815,0.545213452458643,49389.6542056075,46326.6425287121,3.39260074949238,0.00328978520329358,0.00297706890708786,1.97767726875422,0.168224299065421,1441.86775587759,19,322
60479938,483869.382608696,215651.377886698,0.77639085240637,494069.589285714,209135.35176934,0.891227347731283,89.7544513763476,42.4794298032317,2.54219145739715,115,11.4088060762028,131.99523410827,6.98960860277764,0.360613005551229,42411.9210526316,26762.9378720346,2.99494376206497,0.00363900614625676,0.00316371940458898,1.97514706704638,0.0964912280701754,1882.61388658597,19,3775
74496271,500104.103703704,293799.666851062,1.0133147793333,509194.075757576,290772.027255283,1.03498072293059,77.8674644651184,31.8441011639505,1.80945768862973,135,9.59780394913196,132.544502219629,8.20841792488319,0.812378764322736,52106.0970149254,128178.298074445,10.8895289180925,0.0033687445797007,0.00349860316888272,2.49319251860625,0.126865671641791,1708.45835582814,19,3819
65929906,444988.257352941,239055.206799694,1.53756787011923,455390.189393939,234915.269513591,1.63218005454528,86.5161214296691,36.6349847744238,2.66790632929893,136,11.1010591221417,131.635177188853,6.08678314315721,-0.0976219145084685,40085.2074074074,25991.648468707,6.11860228960867,0.00361813887094223,0.00321739090563774,2.1568540621681,0.162962962962963,2374.68375487987,19,4094
47280655,371066.869565217,208927.057936266,1.24906882150794,385883.706422018,204518.298606176,1.31452225277495,89.4910662338025,40.3177723276245,2.82274701249538,115,9.1801094692418,124.251201132601,7.09254380242782,0.735866841476578,40420.7456140351,24036.1020630643,3.70761925527188,0.00370698120488456,0.00361052132836749,2.41918751938745,0.157894736842105,1971.9047266665,19,4504
64613264,466247.031746032,239912.898302394,0.754275409770333,478256.762295082,234264.895429785,0.809374791963126,79.2730241878158,39.9971199603533,3.0817309868946,126,9.93513602446004,121.010281027677,8.13908809422417,1.60018641955569,46929.104,47181.6819304641,5.00929844664581,0.00327519279285174,0.00350265872739124,2.55099279188852,0.16,2412.82630446734,19,4584
54597172,504196.06,269183.409030289,1.24053158808053,512352.785714286,265692.317326751,1.29478423661742,92.4041671130611,47.3373377866167,5.42232014019581,100,11.9484431700181,116.72046247638,4.94003654027526,-0.186208549268495,42197.6363636364,28141.5407637943,3.44648507221005,0.00349492034964625,0.00319004743125934,2.54184716360883,0.141414141414141,1655.33819934096,19,4701
56547039,475778.651376147,250901.435288116,1.12558506775466,486373.349056604,246237.395025712,1.19604907546699,76.1654104473945,24.6982067019587,0.0509700304050468,109,10.9627212581385,128.646732201793,6.33394774408791,-0.309724990967296,43399.6851851852,46653.2193631554,7.22252979982808,0.00343910320652772,0.00366015899789516,2.55924794004867,0.0740740740740741,1255.80808960944,19,5938
57813547,485622.309090909,236758.857214117,0.832074662908004,496434.981308411,230898.087103951,0.91380157623137,80.0034172516784,22.5531252641438,-0.472638673710505,110,12.0436203945876,124.169513444572,8.31547018590586,0.585478455038875,40321.9541284404,24357.7822898804,3.79217940932808,0.00362380073107635,0.00378743997174396,2.31532625253106,0.0458715596330275,1930.12990717281,19,6046
